ID,ARCHIVO,CATEGORÍA,SUBCATEGORÍA,TEMA,TEXTO,DIMENSIONES,TRANSPARENCIA,ORIGINAL_BASE,VARIANTE
17-clima-002-multicolor-03,output\stickers\17-clima\17-nublado-multicolor-03.png,CLIMA,texto,multicolor,NUBLADO,900x450,RGBA,17-clima-002-estilo-03,multicolor
17-clima-003-lavender-01,output\stickers\17-clima\17-lluvia-lavender-01.png,CLIMA,texto,lavender,LLUVIA,900x450,RGBA,17-clima-003-estilo-01,lavender
17-clima-003-blush-01,output\stickers\17-clima\17-lluvia-blush-01.png,CLIMA,texto,blush,LLUVIA,900x450,RGBA,17-clima-003-estilo-01,blush
17-clima-003-sage-01,output\stickers\17-clima\17-lluvia-sage-01.png,CLIMA,texto,sage,LLUVIA,900x450,RGBA,17-clima-003-estilo-01,sage
17-clima-003-sky-01,output\stickers\17-clima\17-lluvia-sky-01.png,CLIMA,texto,sky,LLUVIA,900x450,RGBA,17-clima-003-estilo-01,sky
17-clima-003-sand-01,output\stickers\17-clima\17-lluvia-sand-01.png,CLIMA,texto,sand,LLUVIA,900x450,RGBA,17-clima-003-estilo-01,sand
17-clima-003-neutral-01,output\stickers\17-clima\17-lluvia-neutral-01.png,CLIMA,texto,neutral,LLUVIA,900x450,RGBA,17-clima-003-estilo-01,neutral
17-clima-003-multicolor-01,output\stickers\17-clima\17-lluvia-multicolor-01.png,CLIMA,texto,multicolor,LLUVIA,900x450,RGBA,17-clima-003-estilo-01,multicolor
17-clima-003-lavender-02,output\stickers\17-clima\17-lluvia-lavender-02.png,CLIMA,texto,lavender,LLUVIA,900x450,RGBA,17-clima-003-estilo-02,lavender
17-clima-003-blush-02,output\stickers\17-clima\17-lluvia-blush-02.png,CLIMA,texto,blush,LLUVIA,900x450,RGBA,17-clima-003-estilo-02,blush
17-clima-003-sage-02,output\stickers\17-clima\17-lluvia-sage-02.png,CLIMA,texto,sage,LLUVIA,900x450,RGBA,17-clima-003-estilo-02,sage
17-clima-003-sky-02,output\stickers\17-clima\17-lluvia-sky-02.png,CLIMA,texto,sky,LLUVIA,900x450,RGBA,17-clima-003-estilo-02,sky
17-clima-003-sand-02,output\stickers\17-clima\17-lluvia-sand-02.png,CLIMA,texto,sand,LLUVIA,900x450,RGBA,17-clima-003-estilo-02,sand
17-clima-003-neutral-02,output\stickers\17-clima\17-lluvia-neutral-02.png,CLIMA,texto,neutral,LLUVIA,900x450,RGBA,17-clima-003-estilo-02,neutral
17-clima-003-multicolor-02,output\stickers\17-clima\17-lluvia-multicolor-02.png,CLIMA,texto,multicolor,LLUVIA,900x450,RGBA,17-clima-003-estilo-02,multicolor
17-clima-003-lavender-03,output\stickers\17-clima\17-lluvia-lavender-03.png,CLIMA,texto,lavender,LLUVIA,900x450,RGBA,17-clima-003-estilo-03,lavender
17-clima-003-blush-03,output\stickers\17-clima\17-lluvia-blush-03.png,CLIMA,texto,blush,LLUVIA,900x450,RGBA,17-clima-003-estilo-03,blush
17-clima-003-sage-03,output\stickers\17-clima\17-lluvia-sage-03.png,CLIMA,texto,sage,LLUVIA,900x450,RGBA,17-clima-003-estilo-03,sage
17-clima-003-sky-03,output\stickers\17-clima\17-lluvia-sky-03.png,CLIMA,texto,sky,LLUVIA,900x450,RGBA,17-clima-003-estilo-03,sky
17-clima-003-sand-03,output\stickers\17-clima\17-lluvia-sand-03.png,CLIMA,texto,sand,LLUVIA,900x450,RGBA,17-clima-003-estilo-03,sand
17-clima-003-neutral-03,output\stickers\17-clima\17-lluvia-neutral-03.png,CLIMA,texto,neutral,LLUVIA,900x450,RGBA,17-clima-003-estilo-03,neutral
17-clima-003-multicolor-03,output\stickers\17-clima\17-lluvia-multicolor-03.png,CLIMA,texto,multicolor,LLUVIA,900x450,RGBA,17-clima-003-estilo-03,multicolor
17-clima-004-lavender-01,output\stickers\17-clima\17-tormenta-lavender-01.png,CLIMA,texto,lavender,TORMENTA,900x450,RGBA,17-clima-004-estilo-01,lavender
17-clima-004-blush-01,output\stickers\17-clima\17-tormenta-blush-01.png,CLIMA,texto,blush,TORMENTA,900x450,RGBA,17-clima-004-estilo-01,blush
17-clima-004-sage-01,output\stickers\17-clima\17-tormenta-sage-01.png,CLIMA,texto,sage,TORMENTA,900x450,RGBA,17-clima-004-estilo-01,sage
17-clima-004-sky-01,output\stickers\17-clima\17-tormenta-sky-01.png,CLIMA,texto,sky,TORMENTA,900x450,RGBA,17-clima-004-estilo-01,sky
17-clima-004-sand-01,output\stickers\17-clima\17-tormenta-sand-01.png,CLIMA,texto,sand,TORMENTA,900x450,RGBA,17-clima-004-estilo-01,sand
17-clima-004-neutral-01,output\stickers\17-clima\17-tormenta-neutral-01.png,CLIMA,texto,neutral,TORMENTA,900x450,RGBA,17-clima-004-estilo-01,neutral
17-clima-004-multicolor-01,output\stickers\17-clima\17-tormenta-multicolor-01.png,CLIMA,texto,multicolor,TORMENTA,900x450,RGBA,17-clima-004-estilo-01,multicolor
17-clima-004-lavender-02,output\stickers\17-clima\17-tormenta-lavender-02.png,CLIMA,texto,lavender,TORMENTA,900x450,RGBA,17-clima-004-estilo-02,lavender
17-clima-004-blush-02,output\stickers\17-clima\17-tormenta-blush-02.png,CLIMA,texto,blush,TORMENTA,900x450,RGBA,17-clima-004-estilo-02,blush
17-clima-004-sage-02,output\stickers\17-clima\17-tormenta-sage-02.png,CLIMA,texto,sage,TORMENTA,900x450,RGBA,17-clima-004-estilo-02,sage
17-clima-004-sky-02,output\stickers\17-clima\17-tormenta-sky-02.png,CLIMA,texto,sky,TORMENTA,900x450,RGBA,17-clima-004-estilo-02,sky
17-clima-004-sand-02,output\stickers\17-clima\17-tormenta-sand-02.png,CLIMA,texto,sand,TORMENTA,900x450,RGBA,17-clima-004-estilo-02,sand
17-clima-004-neutral-02,output\stickers\17-clima\17-tormenta-neutral-02.png,CLIMA,texto,neutral,TORMENTA,900x450,RGBA,17-clima-004-estilo-02,neutral
17-clima-004-multicolor-02,output\stickers\17-clima\17-tormenta-multicolor-02.png,CLIMA,texto,multicolor,TORMENTA,900x450,RGBA,17-clima-004-estilo-02,multicolor
17-clima-004-lavender-03,output\stickers\17-clima\17-tormenta-lavender-03.png,CLIMA,texto,lavender,TORMENTA,900x450,RGBA,17-clima-004-estilo-03,lavender
17-clima-004-blush-03,output\stickers\17-clima\17-tormenta-blush-03.png,CLIMA,texto,blush,TORMENTA,900x450,RGBA,17-clima-004-estilo-03,blush
17-clima-004-sage-03,output\stickers\17-clima\17-tormenta-sage-03.png,CLIMA,texto,sage,TORMENTA,900x450,RGBA,17-clima-004-estilo-03,sage
17-clima-004-sky-03,output\stickers\17-clima\17-tormenta-sky-03.png,CLIMA,texto,sky,TORMENTA,900x450,RGBA,17-clima-004-estilo-03,sky
17-clima-004-sand-03,output\stickers\17-clima\17-tormenta-sand-03.png,CLIMA,texto,sand,TORMENTA,900x450,RGBA,17-clima-004-estilo-03,sand
17-clima-004-neutral-03,output\stickers\17-clima\17-tormenta-neutral-03.png,CLIMA,texto,neutral,TORMENTA,900x450,RGBA,17-clima-004-estilo-03,neutral
17-clima-004-multicolor-03,output\stickers\17-clima\17-tormenta-multicolor-03.png,CLIMA,texto,multicolor,TORMENTA,900x450,RGBA,17-clima-004-estilo-03,multicolor
17-clima-005-lavender-01,output\stickers\17-clima\17-nieve-lavender-01.png,CLIMA,texto,lavender,NIEVE,900x450,RGBA,17-clima-005-estilo-01,lavender
17-clima-005-blush-01,output\stickers\17-clima\17-nieve-blush-01.png,CLIMA,texto,blush,NIEVE,900x450,RGBA,17-clima-005-estilo-01,blush
17-clima-005-sage-01,output\stickers\17-clima\17-nieve-sage-01.png,CLIMA,texto,sage,NIEVE,900x450,RGBA,17-clima-005-estilo-01,sage
17-clima-005-sky-01,output\stickers\17-clima\17-nieve-sky-01.png,CLIMA,texto,sky,NIEVE,900x450,RGBA,17-clima-005-estilo-01,sky
17-clima-005-sand-01,output\stickers\17-clima\17-nieve-sand-01.png,CLIMA,texto,sand,NIEVE,900x450,RGBA,17-clima-005-estilo-01,sand
17-clima-005-neutral-01,output\stickers\17-clima\17-nieve-neutral-01.png,CLIMA,texto,neutral,NIEVE,900x450,RGBA,17-clima-005-estilo-01,neutral
17-clima-005-multicolor-01,output\stickers\17-clima\17-nieve-multicolor-01.png,CLIMA,texto,multicolor,NIEVE,900x450,RGBA,17-clima-005-estilo-01,multicolor
17-clima-005-lavender-02,output\stickers\17-clima\17-nieve-lavender-02.png,CLIMA,texto,lavender,NIEVE,900x450,RGBA,17-clima-005-estilo-02,lavender
17-clima-005-blush-02,output\stickers\17-clima\17-nieve-blush-02.png,CLIMA,texto,blush,NIEVE,900x450,RGBA,17-clima-005-estilo-02,blush
17-clima-005-sage-02,output\stickers\17-clima\17-nieve-sage-02.png,CLIMA,texto,sage,NIEVE,900x450,RGBA,17-clima-005-estilo-02,sage
17-clima-005-sky-02,output\stickers\17-clima\17-nieve-sky-02.png,CLIMA,texto,sky,NIEVE,900x450,RGBA,17-clima-005-estilo-02,sky
17-clima-005-sand-02,output\stickers\17-clima\17-nieve-sand-02.png,CLIMA,texto,sand,NIEVE,900x450,RGBA,17-clima-005-estilo-02,sand
17-clima-005-neutral-02,output\stickers\17-clima\17-nieve-neutral-02.png,CLIMA,texto,neutral,NIEVE,900x450,RGBA,17-clima-005-estilo-02,neutral
17-clima-005-multicolor-02,output\stickers\17-clima\17-nieve-multicolor-02.png,CLIMA,texto,multicolor,NIEVE,900x450,RGBA,17-clima-005-estilo-02,multicolor
17-clima-005-lavender-03,output\stickers\17-clima\17-nieve-lavender-03.png,CLIMA,texto,lavender,NIEVE,900x450,RGBA,17-clima-005-estilo-03,lavender
17-clima-005-blush-03,output\stickers\17-clima\17-nieve-blush-03.png,CLIMA,texto,blush,NIEVE,900x450,RGBA,17-clima-005-estilo-03,blush
17-clima-005-sage-03,output\stickers\17-clima\17-nieve-sage-03.png,CLIMA,texto,sage,NIEVE,900x450,RGBA,17-clima-005-estilo-03,sage
17-clima-005-sky-03,output\stickers\17-clima\17-nieve-sky-03.png,CLIMA,texto,sky,NIEVE,900x450,RGBA,17-clima-005-estilo-03,sky
17-clima-005-sand-03,output\stickers\17-clima\17-nieve-sand-03.png,CLIMA,texto,sand,NIEVE,900x450,RGBA,17-clima-005-estilo-03,sand
17-clima-005-neutral-03,output\stickers\17-clima\17-nieve-neutral-03.png,CLIMA,texto,neutral,NIEVE,900x450,RGBA,17-clima-005-estilo-03,neutral
17-clima-005-multicolor-03,output\stickers\17-clima\17-nieve-multicolor-03.png,CLIMA,texto,multicolor,NIEVE,900x450,RGBA,17-clima-005-estilo-03,multicolor
17-clima-006-lavender-01,output\stickers\17-clima\17-viento-lavender-01.png,CLIMA,texto,lavender,VIENTO,900x450,RGBA,17-clima-006-estilo-01,lavender
17-clima-006-blush-01,output\stickers\17-clima\17-viento-blush-01.png,CLIMA,texto,blush,VIENTO,900x450,RGBA,17-clima-006-estilo-01,blush
17-clima-006-sage-01,output\stickers\17-clima\17-viento-sage-01.png,CLIMA,texto,sage,VIENTO,900x450,RGBA,17-clima-006-estilo-01,sage
17-clima-006-sky-01,output\stickers\17-clima\17-viento-sky-01.png,CLIMA,texto,sky,VIENTO,900x450,RGBA,17-clima-006-estilo-01,sky
17-clima-006-sand-01,output\stickers\17-clima\17-viento-sand-01.png,CLIMA,texto,sand,VIENTO,900x450,RGBA,17-clima-006-estilo-01,sand
17-clima-006-neutral-01,output\stickers\17-clima\17-viento-neutral-01.png,CLIMA,texto,neutral,VIENTO,900x450,RGBA,17-clima-006-estilo-01,neutral
17-clima-006-multicolor-01,output\stickers\17-clima\17-viento-multicolor-01.png,CLIMA,texto,multicolor,VIENTO,900x450,RGBA,17-clima-006-estilo-01,multicolor
17-clima-006-lavender-02,output\stickers\17-clima\17-viento-lavender-02.png,CLIMA,texto,lavender,VIENTO,900x450,RGBA,17-clima-006-estilo-02,lavender
17-clima-006-blush-02,output\stickers\17-clima\17-viento-blush-02.png,CLIMA,texto,blush,VIENTO,900x450,RGBA,17-clima-006-estilo-02,blush
17-clima-006-sage-02,output\stickers\17-clima\17-viento-sage-02.png,CLIMA,texto,sage,VIENTO,900x450,RGBA,17-clima-006-estilo-02,sage
17-clima-006-sky-02,output\stickers\17-clima\17-viento-sky-02.png,CLIMA,texto,sky,VIENTO,900x450,RGBA,17-clima-006-estilo-02,sky
17-clima-006-sand-02,output\stickers\17-clima\17-viento-sand-02.png,CLIMA,texto,sand,VIENTO,900x450,RGBA,17-clima-006-estilo-02,sand
17-clima-006-neutral-02,output\stickers\17-clima\17-viento-neutral-02.png,CLIMA,texto,neutral,VIENTO,900x450,RGBA,17-clima-006-estilo-02,neutral
17-clima-006-multicolor-02,output\stickers\17-clima\17-viento-multicolor-02.png,CLIMA,texto,multicolor,VIENTO,900x450,RGBA,17-clima-006-estilo-02,multicolor
17-clima-006-lavender-03,output\stickers\17-clima\17-viento-lavender-03.png,CLIMA,texto,lavender,VIENTO,900x450,RGBA,17-clima-006-estilo-03,lavender
17-clima-006-blush-03,output\stickers\17-clima\17-viento-blush-03.png,CLIMA,texto,blush,VIENTO,900x450,RGBA,17-clima-006-estilo-03,blush
17-clima-006-sage-03,output\stickers\17-clima\17-viento-sage-03.png,CLIMA,texto,sage,VIENTO,900x450,RGBA,17-clima-006-estilo-03,sage
17-clima-006-sky-03,output\stickers\17-clima\17-viento-sky-03.png,CLIMA,texto,sky,VIENTO,900x450,RGBA,17-clima-006-estilo-03,sky
17-clima-006-sand-03,output\stickers\17-clima\17-viento-sand-03.png,CLIMA,texto,sand,VIENTO,900x450,RGBA,17-clima-006-estilo-03,sand
17-clima-006-neutral-03,output\stickers\17-clima\17-viento-neutral-03.png,CLIMA,texto,neutral,VIENTO,900x450,RGBA,17-clima-006-estilo-03,neutral
17-clima-006-multicolor-03,output\stickers\17-clima\17-viento-multicolor-03.png,CLIMA,texto,multicolor,VIENTO,900x450,RGBA,17-clima-006-estilo-03,multicolor
17-clima-007-lavender-01,output\stickers\17-clima\17-calor-lavender-01.png,CLIMA,texto,lavender,CALOR,900x450,RGBA,17-clima-007-estilo-01,lavender
17-clima-007-blush-01,output\stickers\17-clima\17-calor-blush-01.png,CLIMA,texto,blush,CALOR,900x450,RGBA,17-clima-007-estilo-01,blush
17-clima-007-sage-01,output\stickers\17-clima\17-calor-sage-01.png,CLIMA,texto,sage,CALOR,900x450,RGBA,17-clima-007-estilo-01,sage
17-clima-007-sky-01,output\stickers\17-clima\17-calor-sky-01.png,CLIMA,texto,sky,CALOR,900x450,RGBA,17-clima-007-estilo-01,sky
17-clima-007-sand-01,output\stickers\17-clima\17-calor-sand-01.png,CLIMA,texto,sand,CALOR,900x450,RGBA,17-clima-007-estilo-01,sand
17-clima-007-neutral-01,output\stickers\17-clima\17-calor-neutral-01.png,CLIMA,texto,neutral,CALOR,900x450,RGBA,17-clima-007-estilo-01,neutral
17-clima-007-multicolor-01,output\stickers\17-clima\17-calor-multicolor-01.png,CLIMA,texto,multicolor,CALOR,900x450,RGBA,17-clima-007-estilo-01,multicolor
17-clima-007-lavender-02,output\stickers\17-clima\17-calor-lavender-02.png,CLIMA,texto,lavender,CALOR,900x450,RGBA,17-clima-007-estilo-02,lavender
17-clima-007-blush-02,output\stickers\17-clima\17-calor-blush-02.png,CLIMA,texto,blush,CALOR,900x450,RGBA,17-clima-007-estilo-02,blush
17-clima-007-sage-02,output\stickers\17-clima\17-calor-sage-02.png,CLIMA,texto,sage,CALOR,900x450,RGBA,17-clima-007-estilo-02,sage
17-clima-007-sky-02,output\stickers\17-clima\17-calor-sky-02.png,CLIMA,texto,sky,CALOR,900x450,RGBA,17-clima-007-estilo-02,sky
17-clima-007-sand-02,output\stickers\17-clima\17-calor-sand-02.png,CLIMA,texto,sand,CALOR,900x450,RGBA,17-clima-007-estilo-02,sand
17-clima-007-neutral-02,output\stickers\17-clima\17-calor-neutral-02.png,CLIMA,texto,neutral,CALOR,900x450,RGBA,17-clima-007-estilo-02,neutral
17-clima-007-multicolor-02,output\stickers\17-clima\17-calor-multicolor-02.png,CLIMA,texto,multicolor,CALOR,900x450,RGBA,17-clima-007-estilo-02,multicolor
17-clima-007-lavender-03,output\stickers\17-clima\17-calor-lavender-03.png,CLIMA,texto,lavender,CALOR,900x450,RGBA,17-clima-007-estilo-03,lavender
17-clima-007-blush-03,output\stickers\17-clima\17-calor-blush-03.png,CLIMA,texto,blush,CALOR,900x450,RGBA,17-clima-007-estilo-03,blush
17-clima-007-sage-03,output\stickers\17-clima\17-calor-sage-03.png,CLIMA,texto,sage,CALOR,900x450,RGBA,17-clima-007-estilo-03,sage
17-clima-007-sky-03,output\stickers\17-clima\17-calor-sky-03.png,CLIMA,texto,sky,CALOR,900x450,RGBA,17-clima-007-estilo-03,sky
17-clima-007-sand-03,output\stickers\17-clima\17-calor-sand-03.png,CLIMA,texto,sand,CALOR,900x450,RGBA,17-clima-007-estilo-03,sand
17-clima-007-neutral-03,output\stickers\17-clima\17-calor-neutral-03.png,CLIMA,texto,neutral,CALOR,900x450,RGBA,17-clima-007-estilo-03,neutral
17-clima-007-multicolor-03,output\stickers\17-clima\17-calor-multicolor-03.png,CLIMA,texto,multicolor,CALOR,900x450,RGBA,17-clima-007-estilo-03,multicolor
17-clima-008-lavender-01,output\stickers\17-clima\17-frio-lavender-01.png,CLIMA,texto,lavender,FRÍO,900x450,RGBA,17-clima-008-estilo-01,lavender
17-clima-008-blush-01,output\stickers\17-clima\17-frio-blush-01.png,CLIMA,texto,blush,FRÍO,900x450,RGBA,17-clima-008-estilo-01,blush
17-clima-008-sage-01,output\stickers\17-clima\17-frio-sage-01.png,CLIMA,texto,sage,FRÍO,900x450,RGBA,17-clima-008-estilo-01,sage
17-clima-008-sky-01,output\stickers\17-clima\17-frio-sky-01.png,CLIMA,texto,sky,FRÍO,900x450,RGBA,17-clima-008-estilo-01,sky
17-clima-008-sand-01,output\stickers\17-clima\17-frio-sand-01.png,CLIMA,texto,sand,FRÍO,900x450,RGBA,17-clima-008-estilo-01,sand
17-clima-008-neutral-01,output\stickers\17-clima\17-frio-neutral-01.png,CLIMA,texto,neutral,FRÍO,900x450,RGBA,17-clima-008-estilo-01,neutral
17-clima-008-multicolor-01,output\stickers\17-clima\17-frio-multicolor-01.png,CLIMA,texto,multicolor,FRÍO,900x450,RGBA,17-clima-008-estilo-01,multicolor
17-clima-008-lavender-02,output\stickers\17-clima\17-frio-lavender-02.png,CLIMA,texto,lavender,FRÍO,900x450,RGBA,17-clima-008-estilo-02,lavender
17-clima-008-blush-02,output\stickers\17-clima\17-frio-blush-02.png,CLIMA,texto,blush,FRÍO,900x450,RGBA,17-clima-008-estilo-02,blush
17-clima-008-sage-02,output\stickers\17-clima\17-frio-sage-02.png,CLIMA,texto,sage,FRÍO,900x450,RGBA,17-clima-008-estilo-02,sage
17-clima-008-sky-02,output\stickers\17-clima\17-frio-sky-02.png,CLIMA,texto,sky,FRÍO,900x450,RGBA,17-clima-008-estilo-02,sky
17-clima-008-sand-02,output\stickers\17-clima\17-frio-sand-02.png,CLIMA,texto,sand,FRÍO,900x450,RGBA,17-clima-008-estilo-02,sand
17-clima-008-neutral-02,output\stickers\17-clima\17-frio-neutral-02.png,CLIMA,texto,neutral,FRÍO,900x450,RGBA,17-clima-008-estilo-02,neutral
17-clima-008-multicolor-02,output\stickers\17-clima\17-frio-multicolor-02.png,CLIMA,texto,multicolor,FRÍO,900x450,RGBA,17-clima-008-estilo-02,multicolor
17-clima-008-lavender-03,output\stickers\17-clima\17-frio-lavender-03.png,CLIMA,texto,lavender,FRÍO,900x450,RGBA,17-clima-008-estilo-03,lavender
17-clima-008-blush-03,output\stickers\17-clima\17-frio-blush-03.png,CLIMA,texto,blush,FRÍO,900x450,RGBA,17-clima-008-estilo-03,blush
17-clima-008-sage-03,output\stickers\17-clima\17-frio-sage-03.png,CLIMA,texto,sage,FRÍO,900x450,RGBA,17-clima-008-estilo-03,sage
17-clima-008-sky-03,output\stickers\17-clima\17-frio-sky-03.png,CLIMA,texto,sky,FRÍO,900x450,RGBA,17-clima-008-estilo-03,sky
17-clima-008-sand-03,output\stickers\17-clima\17-frio-sand-03.png,CLIMA,texto,sand,FRÍO,900x450,RGBA,17-clima-008-estilo-03,sand
17-clima-008-neutral-03,output\stickers\17-clima\17-frio-neutral-03.png,CLIMA,texto,neutral,FRÍO,900x450,RGBA,17-clima-008-estilo-03,neutral
17-clima-008-multicolor-03,output\stickers\17-clima\17-frio-multicolor-03.png,CLIMA,texto,multicolor,FRÍO,900x450,RGBA,17-clima-008-estilo-03,multicolor
17-clima-009-lavender-01,output\stickers\17-clima\17-parcialmente-nublado-lavender-01.png,CLIMA,texto,lavender,PARCIALMENTE NUBLADO,900x450,RGBA,17-clima-009-estilo-01,lavender
17-clima-009-blush-01,output\stickers\17-clima\17-parcialmente-nublado-blush-01.png,CLIMA,texto,blush,PARCIALMENTE NUBLADO,900x450,RGBA,17-clima-009-estilo-01,blush
17-clima-009-sage-01,output\stickers\17-clima\17-parcialmente-nublado-sage-01.png,CLIMA,texto,sage,PARCIALMENTE NUBLADO,900x450,RGBA,17-clima-009-estilo-01,sage
17-clima-009-sky-01,output\stickers\17-clima\17-parcialmente-nublado-sky-01.png,CLIMA,texto,sky,PARCIALMENTE NUBLADO,900x450,RGBA,17-clima-009-estilo-01,sky
17-clima-009-sand-01,output\stickers\17-clima\17-parcialmente-nublado-sand-01.png,CLIMA,texto,sand,PARCIALMENTE NUBLADO,900x450,RGBA,17-clima-009-estilo-01,sand
17-clima-009-neutral-01,output\stickers\17-clima\17-parcialmente-nublado-neutral-01.png,CLIMA,texto,neutral,PARCIALMENTE NUBLADO,900x450,RGBA,17-clima-009-estilo-01,neutral
17-clima-009-multicolor-01,output\stickers\17-clima\17-parcialmente-nublado-multicolor-01.png,CLIMA,texto,multicolor,PARCIALMENTE NUBLADO,900x450,RGBA,17-clima-009-estilo-01,multicolor
17-clima-009-lavender-02,output\stickers\17-clima\17-parcialmente-nublado-lavender-02.png,CLIMA,texto,lavender,PARCIALMENTE NUBLADO,900x450,RGBA,17-clima-009-estilo-02,lavender
17-clima-009-blush-02,output\stickers\17-clima\17-parcialmente-nublado-blush-02.png,CLIMA,texto,blush,PARCIALMENTE NUBLADO,900x450,RGBA,17-clima-009-estilo-02,blush
17-clima-009-sage-02,output\stickers\17-clima\17-parcialmente-nublado-sage-02.png,CLIMA,texto,sage,PARCIALMENTE NUBLADO,900x450,RGBA,17-clima-009-estilo-02,sage
17-clima-009-sky-02,output\stickers\17-clima\17-parcialmente-nublado-sky-02.png,CLIMA,texto,sky,PARCIALMENTE NUBLADO,900x450,RGBA,17-clima-009-estilo-02,sky
17-clima-009-sand-02,output\stickers\17-clima\17-parcialmente-nublado-sand-02.png,CLIMA,texto,sand,PARCIALMENTE NUBLADO,900x450,RGBA,17-clima-009-estilo-02,sand
17-clima-009-neutral-02,output\stickers\17-clima\17-parcialmente-nublado-neutral-02.png,CLIMA,texto,neutral,PARCIALMENTE NUBLADO,900x450,RGBA,17-clima-009-estilo-02,neutral
17-clima-009-multicolor-02,output\stickers\17-clima\17-parcialmente-nublado-multicolor-02.png,CLIMA,texto,multicolor,PARCIALMENTE NUBLADO,900x450,RGBA,17-clima-009-estilo-02,multicolor
17-clima-009-lavender-03,output\stickers\17-clima\17-parcialmente-nublado-lavender-03.png,CLIMA,texto,lavender,PARCIALMENTE NUBLADO,900x450,RGBA,17-clima-009-estilo-03,lavender
17-clima-009-blush-03,output\stickers\17-clima\17-parcialmente-nublado-blush-03.png,CLIMA,texto,blush,PARCIALMENTE NUBLADO,900x450,RGBA,17-clima-009-estilo-03,blush
17-clima-009-sage-03,output\stickers\17-clima\17-parcialmente-nublado-sage-03.png,CLIMA,texto,sage,PARCIALMENTE NUBLADO,900x450,RGBA,17-clima-009-estilo-03,sage
17-clima-009-sky-03,output\stickers\17-clima\17-parcialmente-nublado-sky-03.png,CLIMA,texto,sky,PARCIALMENTE NUBLADO,900x450,RGBA,17-clima-009-estilo-03,sky
